,FIPS,Poverty Rate,Income,Unemployment Rate,Prescription Rate,Death Rate
4513,42021,15.0,46007.0,6.0,83.9,16.53
4514,42025,12.5,51395.0,5.5,58.7,15.66
4515,42027,17.2,56366.0,3.7,40.7,6.15
4516,42029,6.3,96803.0,3.6,43.5,12.13
4517,42039,14.6,49044.0,5.5,69.1,19.73
4518,42041,7.3,69222.0,3.8,55.8,14.0
4519,42043,12.1,61229.0,4.5,52.3,9.79
4520,42045,9.8,73637.0,4.5,57.5,27.27
4521,42049,15.7,50419.0,5.7,63.9,33.51
4522,42051,17.9,42892.0,6.9,107.0,28.9
4523,42055,9.7,60077.0,4.4,59.0,12.97
4524,42061,14.9,49655.0,6.0,49.9,26.38
4525,42063,14.7,46084.0,5.8,61.4,17.66
4526,42069,14.3,49082.0,5.1,97.3,31.32
4527,42071,9.9,63402.0,3.8,45.4,8.66
4528,42073,13.3,48666.0,6.0,76.9,53.98
4529,42075,10.8,57389.0,4.1,48.1,7.87
4530,42077,12.4,60706.0,5.0,39.3,11.46
4531,42079,13.8,50982.0,5.9,70.8,11.34
4532,42085,12.4,46851.0,5.4,91.1,17.9
4533,42089,9.3,61296.0,5.8,65.3,13.69
4534,42091,5.8,87338.0,3.8,50.7,17.67
4535,42095,10.0,65872.0,4.9,54.5,28.02
4536,42097,14.3,45352.0,5.6,82.4,23.91
4537,42101,25.3,40193.0,6.2,55.0,2.66
4538,42103,9.1,67317.0,5.9,40.2,28.73
4539,42107,12.1,49360.0,5.8,67.3,9.12
4540,42111,12.6,47950.0,6.0,60.9,17.45
4541,42125,9.4,60332.0,5.2,58.0,48.72
4542,42127,12.9,49985.0,5.1,55.6,25.39
4543,42129,9.9,60308.0,5.2,62.3,5.96
4544,42131,11.9,55820.0,5.3,66.1,36.6
4545,42133,9.4,63493.0,4.3,51.6,15.69
4546,44003,8.5,72765.0,4.1,62.3,22.59
4547,44005,9.0,77186.0,3.9,50.4,27.56
4548,44007,14.7,55848.0,4.7,48.4,28.4
4549,44009,8.9,78599.0,4.0,56.2,19.82
4550,45003,14.8,51583.0,4.1,77.7,21.41
4551,45007,14.4,48846.0,3.9,83.9,12.07
4552,45013,10.7,60319.0,4.1,59.7,10.7
4553,45015,11.7,57399.0,3.8,54.0,15.6
4554,45019,13.3,60144.0,3.5,66.1,16.94
4555,45035,10.0,63269.0,3.9,90.4,12.14
4556,45041,18.6,43727.0,4.5,121.9,18.04
4557,45043,17.1,48373.0,5.6,78.1,16.23
4558,45045,12.4,56311.0,3.7,79.2,13.81
4559,45047,18.3,42740.0,4.5,101.5,19.9
4560,45051,16.1,45979.0,5.0,97.1,20.7
4561,45057,13.6,57667.0,4.7,72.9,28.09
4562,45063,11.7,60329.0,3.6,82.1,12.73
4563,45073,16.0,51087.0,4.4,107.5,24.59
4564,45077,15.3,48133.0,4.1,93.9,17.01
4565,45079,16.9,52187.0,4.3,58.5,15.79
4566,45083,13.7,51035.0,4.0,93.0,16.29
4567,45091,11.2,62620.0,4.0,62.9,16.89
4568,47001,15.3,48679.0,4.0,126.2,44.59
4569,47009,12.1,51391.0,3.5,80.2,22.32
4570,47011,16.9,48663.0,3.7,113.7,13.26
4571,47019,20.7,39725.0,4.6,98.8,28.32
4572,47021,11.0,59103.0,3.1,93.1,59.51
4573,47031,14.9,48188.0,3.7,156.4,21.8
4574,47037,14.6,58264.0,2.8,73.7,26.04
4575,47059,17.7,40145.0,4.6,107.9,24.71
4576,47065,12.5,52096.0,3.7,109.2,16.32
4577,47093,13.9,55299.0,3.2,84.7,41.57
4578,47105,12.6,57641.0,3.7,91.5,34.51
4579,47113,17.5,46424.0,4.0,114.7,12.29
4580,47119,10.4,56999.0,3.3,114.7,13.02
4581,47125,12.8,57431.0,4.1,77.3,10.49
4582,47141,19.0,42437.0,3.8,125.5,12.87
4583,47145,15.2,48391.0,4.4,128.7,30.17
4584,47147,11.6,59771.0,3.4,116.0,21.37
4585,47149,10.1,68082.0,2.9,82.2,15.13
4586,47155,12.6,48482.0,4.0,99.5,24.58
4587,47157,18.9,49563.0,4.4,65.5,16.22
4588,47163,15.7,45224.0,4.1,145.0,18.45
4589,47165,8.8,65174.0,3.0,82.8,15.26
4590,47179,14.9,43194.0,3.8,94.5,17.21
4591,47187,3.9,111427.0,2.7,50.8,10.61
4592,47189,8.4,70674.0,3.0,79.2,17.59
4593,48027,13.8,52164.0,4.3,49.3,5.46
4594,48029,15.6,54163.0,3.5,50.9,4.85
4595,48039,9.0,80840.0,5.3,58.8,4.14
4596,48085,5.9,95394.0,3.5,50.9,3.4
4597,48113,14.8,56732.0,3.9,46.1,6.3
4598,48121,7.1,86462.0,3.3,53.8,5.02
4599,48135,13.5,54422.0,4.1,68.7,7.0
4600,48141,21.0,44120.0,4.6,34.7,5.95
4601,48157,8.0,91661.0,4.6,35.8,2.88
4602,48167,12.0,69674.0,5.3,70.5,8.36
4603,48201,15.9,58664.0,5.1,42.4,6.04
4604,48251,10.4,61813.0,3.8,85.2,7.17
4605,48303,18.9,47460.0,3.2,79.1,5.9
4606,48339,8.9,77149.0,4.4,55.7,10.33
4607,48355,16.1,51910.0,5.4,71.6,9.69
4608,48361,13.7,57257.0,6.9,95.8,11.76
4609,48381,8.8,63077.0,2.8,69.5,7.44
4610,48439,11.6,65021.0,3.7,61.0,5.16
4611,48453,11.5,72785.0,3.1,45.6,7.74
4612,48479,27.3,41979.0,4.2,24.9,9.1
4613,48491,6.1,82131.0,3.3,56.9,2.74
4614,49011,5.4,80433.0,3.1,62.5,9.21
4615,49035,9.2,71396.0,3.1,63.2,14.44
4616,49045,6.8,72198.0,3.6,64.0,16.31
4617,49049,10.5,70461.0,2.9,52.9,12.53
4618,49053,11.2,55518.0,3.5,79.7,16.3
4619,49057,10.8,62937.0,3.7,75.9,13.9
4620,50007,10.8,65851.0,2.2,42.7,17.86
4621,50011,8.9,60670.0,3.0,79.1,20.4
4622,50021,10.8,53492.0,3.5,65.6,16.92
4623,50023,9.4,62203.0,2.9,52.0,18.87
4624,50025,11.6,47827.0,3.1,60.1,37.32
4625,50027,9.9,58403.0,2.5,30.9,19.96
4626,51013,5.7,114705.0,2.5,20.1,6.38
4627,51015,8.9,58368.0,3.4,15.9,15.97
4628,51019,9.0,65172.0,3.9,37.0,12.82
4629,51041,6.7,80573.0,3.6,56.3,18.92
4630,51047,9.9,69318.0,3.6,53.3,42.9
4631,51059,6.7,117989.0,3.0,24.9,9.14
4632,51061,5.7,96835.0,3.3,61.7,23.03
4633,51069,6.7,72139.0,3.2,50.4,18.5
4634,51085,5.4,89723.0,3.3,73.7,19.83
4635,51087,9.5,67434.0,3.7,56.6,17.99
4636,51089,16.2,41206.0,4.6,63.4,19.52
4637,51099,6.8,86878.0,3.7,44.3,37.97
4638,51107,3.0,136191.0,3.0,31.1,6.28
4639,51121,23.0,54297.0,3.8,53.2,11.16
4640,51153,6.1,100431.0,3.4,32.2,12.74
4641,51161,7.3,65171.0,3.4,74.9,20.27
4642,51171,9.5,56733.0,3.4,53.4,23.13
4643,51177,6.9,85743.0,3.7,54.5,15.03
4644,51179,4.6,111184.0,3.6,41.3,11.59
4645,51185,18.1,38855.0,5.6,153.3,24.33
4646,51187,9.3,63785.0,3.7,77.5,35.39
4647,51195,23.3,37460.0,6.4,159.0,33.69
4648,51510,10.1,99959.0,2.8,27.2,7.5
4649,51550,9.3,75529.0,3.8,54.2,15.39
4650,51650,15.5,52894.0,5.0,60.9,11.88
4651,51670,19.9,40209.0,6.1,150.8,48.63
4652,51700,17.2,49635.0,4.6,49.8,14.49
4653,51710,20.9,48218.0,4.6,53.9,20.84
4654,51730,21.8,36038.0,7.3,130.4,34.65
4655,51740,18.5,48532.0,5.4,83.8,21.15
4656,51760,24.0,46073.0,4.3,41.9,30.39
4657,51770,19.3,43135.0,4.1,86.2,39.06
4658,51810,8.3,72126.0,3.5,52.1,12.43
4659,53005,12.0,64717.0,5.5,89.8,10.09
4660,53011,10.2,74243.0,5.1,54.2,8.01
4661,53015,16.4,50617.0,6.1,76.6,12.16
4662,53027,18.3,47619.0,7.1,90.4,20.63
4663,53029,9.2,63529.0,5.2,39.1,14.43
4664,53033,9.3,89519.0,3.6,41.9,10.92
4665,53035,8.3,72795.0,4.9,56.8,6.76
4666,53053,10.2,69027.0,5.3,57.2,11.41
4667,53057,11.3,65505.0,5.5,71.8,9.55
4668,53061,7.3,82405.0,4.0,60.9,12.1
4669,53063,14.1,53438.0,5.4,76.6,5.93
4670,53067,10.5,71370.0,4.9,54.8,5.7
4671,53071,13.6,54243.0,4.9,74.4,18.16
4672,53073,13.0,61026.0,5.0,63.1,6.32
4673,53077,18.1,47573.0,6.8,60.4,8.79
4674,54003,11.8,59071.0,3.6,82.6,73.09
4675,54005,21.4,38584.0,6.4,106.7,49.22
4676,54011,26.1,38191.0,4.5,106.8,137.96
4677,54019,22.3,38063.0,6.4,60.9,62.04
4678,54027,16.9,47606.0,3.9,64.1,46.87
4679,54029,14.9,44623.0,6.0,117.8,40.75
4680,54033,16.8,51711.0,4.8,88.4,23.59
4681,54037,10.4,70203.0,3.1,77.1,39.05
4682,54039,18.1,43598.0,5.1,94.9,52.92
4683,54043,25.7,36055.0,6.8,41.5,81.63
4684,54045,29.2,34925.0,7.4,170.7,91.12
4685,54053,20.2,40314.0,6.7,68.8,52.24
4686,54055,21.0,36160.0,5.8,101.7,41.84
4687,54059,31.0,30880.0,8.6,74.5,58.03
4688,54061,17.3,50621.0,3.7,46.5,27.61
4689,54065,13.0,44448.0,3.9,68.6,73.5
4690,54069,12.7,47818.0,4.7,67.4,33.31
4691,54079,10.4,59815.0,4.7,78.2,49.3
4692,54081,19.9,41286.0,5.3,78.9,65.31
4693,54099,20.4,39355.0,5.8,61.6,117.05
4694,54107,18.2,44742.0,5.5,91.3,16.45
4695,55009,9.7,61240.0,2.9,55.8,10.68
4696,55021,7.6,65931.0,3.0,81.4,17.47
4697,55025,11.3,72385.0,2.4,43.9,16.41
4698,55027,8.6,57862.0,2.9,37.1,17.09
4699,55055,8.5,58759.0,3.2,54.6,21.22
4700,55059,11.4,61312.0,3.9,53.4,24.33
4701,55063,12.0,57145.0,2.9,57.9,16.06
4702,55073,10.0,59302.0,2.9,42.4,10.31
4703,55079,19.1,47795.0,4.0,64.2,30.98
4704,55087,7.1,65945.0,3.0,50.3,9.14
4705,55089,4.9,85098.0,2.7,54.0,11.31
4706,55101,10.9,61118.0,4.0,64.8,20.91
4707,55105,12.1,55905.0,3.7,64.4,22.8
4708,55117,7.8,59231.0,2.8,54.6,15.61
4709,55127,10.6,60675.0,3.3,51.4,12.61
4710,55131,5.3,76551.0,2.8,54.9,14.06
4711,55133,4.8,82627.0,2.9,58.2,15.48
4712,55139,11.1,57529.0,3.0,48.5,12.91
4713,56021,9.7,61658.0,3.7,64.5,10.17
4714,1003,9.8,57588.0,3.6,93.6,6.42
4715,1043,14.5,45796.0,3.3,126.7,13.18
4716,1055,17.5,44903.0,4.1,126.1,14.63
4717,1073,16.1,55013.0,3.7,95.8,20.63
4718,1089,11.9,63755.0,3.5,85.4,3.0
4719,1097,20.8,43598.0,4.7,107.6,7.98
4720,1103,13.2,52797.0,3.5,108.9,11.76
4721,1115,12.0,57284.0,3.5,100.1,18.04
4722,1117,8.0,75663.0,2.9,81.2,11.13
4723,1125,16.8,52557.0,3.7,89.1,5.74
4724,2020,9.5,82113.0,5.5,51.2,9.6
4725,2122,12.4,65439.0,7.7,76.3,18.79
4726,2170,10.4,74649.0,7.6,60.8,10.22
4727,4003,15.1,49164.0,5.6,60.3,11.83
4728,4005,15.9,60187.0,5.5,34.7,16.1
4729,4013,12.3,65234.0,4.1,48.6,17.21
4730,4015,16.8,45129.0,5.8,94.1,6.68
4731,4019,16.2,53395.0,4.5,56.5,16.17
4732,4021,12.9,58848.0,5.0,40.2,8.05
4733,4025,13.2,48758.0,4.5,71.9,10.78
4734,5007,8.6,68978.0,2.9,69.1,6.97
4735,5051,20.4,43610.0,4.0,138.6,11.09
4736,5119,16.7,49957.0,3.5,87.1,11.71
4737,6001,9.0,101744.0,3.0,22.0,3.36
4738,6007,18.5,50945.0,5.0,89.4,6.92
4739,6013,7.8,101463.0,3.2,31.4,7.3
4740,6019,21.3,52318.0,7.5,48.3,3.52
4741,6023,20.3,49471.0,3.6,67.0,11.73
4742,6025,21.4,46633.0,18.1,44.1,8.25
4743,6029,20.5,51586.0,8.0,48.5,10.71
4744,6033,18.4,45086.0,5.2,77.3,32.62
4745,6037,14.2,67986.0,4.7,27.4,5.06
4746,6045,17.5,51386.0,3.9,81.7,15.98
4747,6047,21.2,56169.0,8.3,47.9,7.28
4748,6059,10.5,89373.0,2.9,33.8,7.94
4749,6065,12.7,66793.0,4.4,39.8,6.04
4750,6067,14.3,69475.0,3.8,38.2,4.28
4751,6071,14.9,63310.0,4.0,41.6,4.51
4752,6073,11.5,78777.0,3.3,29.9,8.23
4753,6075,10.1,110601.0,2.4,23.0,16.64
4754,6077,14.3,63567.0,6.0,40.4,3.72
4755,6079,12.7,70626.0,2.9,58.6,4.58
4756,6081,6.8,122930.0,2.2,23.8,5.2
4757,6083,12.6,75646.0,3.9,42.4,7.39
4758,6085,7.3,125933.0,2.6,18.3,2.94
4759,6087,12.2,84213.0,4.9,41.6,8.02
4760,6089,15.2,53908.0,4.9,84.3,6.11
4761,6095,7.9,82808.0,3.9,31.8,4.48
4762,6097,9.9,81002.0,2.7,40.1,8.8
4763,6099,15.6,59616.0,6.4,65.6,6.55
4764,6111,9.1,84170.0,3.8,43.9,11.28
4765,8001,9.2,70199.0,3.5,39.7,13.28
4766,8005,8.1,76665.0,3.2,44.0,10.75
4767,8013,9.7,83591.0,2.8,37.0,5.83
4768,8031,11.7,68069.0,3.2,29.2,12.28
4769,8041,9.9,67923.0,3.9,51.9,14.71
4770,8059,7.0,85550.0,3.0,53.2,9.65
4771,8069,10.5,71306.0,2.8,44.8,6.56
4772,8077,14.4,51132.0,4.1,59.5,7.83
4773,8101,17.2,48308.0,4.9,83.4,9.55
4774,8123,10.5,75629.0,3.0,40.6,8.59
4775,9001,10.0,91183.0,4.0,33.8,16.53
4776,9003,11.2,73037.0,4.2,43.3,29.91
4777,9005,6.9,76304.0,3.8,47.0,39.75
4778,9007,6.7,88709.0,3.5,49.6,33.81
4779,9009,11.6,67720.0,4.4,48.6,27.52
4780,9011,9.8,67790.0,4.0,48.5,32.24
4781,9013,8.0,89584.0,3.6,37.8,21.87
4782,9015,11.7,65182.0,4.5,54.4,31.62
4783,10001,13.8,54980.0,4.1,58.6,31.92
4784,10003,11.6,69562.0,3.7,57.5,38.8
4785,10005,12.3,59821.0,3.7,69.8,30.09
4786,11001,16.1,82533.0,5.6,25.0,25.2
4787,12001,19.8,51026.0,3.3,57.8,4.82
4788,12005,13.4,51777.0,4.0,97.5,12.41
4789,12009,11.0,57612.0,3.5,74.2,32.34
4790,12011,12.6,57200.0,3.4,39.0,11.17
4791,12017,15.2,41556.0,5.2,89.9,22.31
4792,12019,8.8,62835.0,3.3,69.9,20.83
4793,12021,10.6,70649.0,3.4,45.4,12.95
4794,12023,17.3,46195.0,3.7,94.9,18.44
4795,12031,14.5,55733.0,3.6,70.9,26.31
4796,12033,14.7,50644.0,3.5,89.4,17.11
4797,12035,10.3,58975.0,4.0,66.2,12.49
4798,12053,14.1,45884.0,4.5,91.9,11.53
4799,12055,20.8,39994.0,4.8,65.7,10.43
4800,12057,14.7,58361.0,3.4,52.6,14.82
4801,12061,10.7,58228.0,4.3,81.2,10.8
4802,12069,11.5,52447.0,3.5,65.0,9.26
4803,12071,12.1,56343.0,3.4,55.1,26.37
4804,12073,20.7,51046.0,3.3,57.0,4.44
4805,12081,10.4,59587.0,3.4,62.4,18.23
4806,12083,15.1,44517.0,4.3,73.2,26.11
4807,12085,10.7,61592.0,3.5,64.8,14.91
4808,12086,16.0,52043.0,3.9,24.1,6.63
4809,12087,12.0,67094.0,2.6,64.9,21.33
4810,12089,10.4,66898.0,3.2,86.2,17.48
4811,12091,12.7,62779.0,2.9,65.9,20.75
4812,12095,15.6,58037.0,3.2,36.0,15.28
4813,12097,13.4,50473.0,3.6,39.8,18.21
4814,12099,12.2,61735.0,3.6,48.3,22.07
4815,12101,12.6,53788.0,3.8,71.2,12.97
4816,12103,11.7,52226.0,3.3,67.2,14.97
4817,12105,15.7,51354.0,4.1,58.8,9.6
4818,12109,6.6,81925.0,2.9,51.2,8.65
4819,12111,12.1,53377.0,4.4,54.8,8.72
4820,12113,9.5,69541.0,3.3,77.4,8.92
4821,12115,10.3,61652.0,3.4,65.8,15.0
4822,12117,9.9,67187.0,3.2,45.8,16.25
4823,12119,9.3,55324.0,5.1,65.6,9.32
4824,12127,13.2,50285.0,3.7,64.3,21.37
4825,13013,9.5,61413.0,3.3,68.4,13.61
4826,13015,12.2,57409.0,3.8,87.4,13.16
4827,13051,14.4,54165.0,3.7,69.1,11.07
4828,13057,7.4,82733.0,3.1,56.4,13.77
4829,13063,17.6,46059.0,4.9,34.1,4.49
4830,13067,9.1,78603.0,3.4,47.1,10.44
4831,13073,7.1,82184.0,3.5,62.8,9.72
4832,13077,10.2,70974.0,3.4,68.2,9.6
4833,13089,14.3,63477.0,4.0,35.4,6.87
4834,13097,12.6,60512.0,4.1,75.4,12.39
4835,13115,20.7,44906.0,4.3,121.8,11.23
4836,13117,5.0,105921.0,3.1,41.3,6.34
4837,13121,13.5,70808.0,4.0,38.3,9.24
4838,13135,9.2,72008.0,3.5,38.1,7.98
4839,13139,13.2,61631.0,3.2,77.6,6.93
4840,13151,7.5,72970.0,4.1,63.3,12.16
4841,13215,20.1,46628.0,5.1,75.7,5.15
4842,13223,7.8,73309.0,3.4,46.4,7.32
4843,13245,21.9,40168.0,5.1,64.3,18.36
4844,13297,11.9,65416.0,3.6,86.7,16.04
4845,15001,15.6,56383.0,3.0,53.6,6.47
4846,15003,7.7,83695.0,2.3,26.9,3.06
4847,15009,8.6,78503.0,2.4,44.5,8.37
4848,16001,9.7,66827.0,2.5,53.8,10.21
4849,16055,10.3,56188.0,3.5,76.9,6.19
4850,17007,9.2,74507.0,5.8,40.4,20.53
4851,17019,19.2,53251.0,4.4,51.5,9.05
4852,17031,13.8,63347.0,4.0,32.5,19.32
4853,17037,13.1,63274.0,4.4,48.7,11.52
4854,17043,6.6,93540.0,3.1,37.9,14.54
4855,17063,5.9,79348.0,4.7,73.6,19.62
4856,17089,8.6,79834.0,4.9,33.6,8.42
4857,17091,16.2,53884.0,5.4,66.6,21.81
4858,17093,4.2,93345.0,3.5,41.9,10.16
4859,17097,8.0,87336.0,4.5,42.3,9.85
4860,17099,13.6,54063.0,5.8,70.6,31.98
4861,17111,5.9,86268.0,3.5,52.1,15.56
4862,17113,14.4,67087.0,4.2,46.4,15.62
4863,17115,17.4,50684.0,5.6,76.1,13.37
4864,17119,13.8,60121.0,4.5,85.7,33.65
4865,17143,16.6,56478.0,5.5,60.2,22.15
4866,17163,14.8,58222.0,5.0,59.8,20.3
4867,17167,13.1,62242.0,4.3,73.9,14.33
4868,17179,9.6,61508.0,4.9,72.8,13.6
4869,17183,19.3,44638.0,6.2,71.9,16.93
4870,17197,6.4,86108.0,4.0,44.8,15.89
4871,17201,16.1,53795.0,5.7,77.4,45.41
4872,18003,13.5,54473.0,3.2,58.2,11.46
4873,18005,10.1,63067.0,2.6,72.0,13.29
4874,18011,5.4,85876.0,2.7,51.7,20.9
4875,18019,11.2,56774.0,3.4,84.5,30.67
4876,18035,22.5,43096.0,4.0,81.0,10.46
4877,18039,11.5,59251.0,2.6,51.3,9.73
4878,18041,14.5,47737.0,4.6,96.7,60.75
4879,18043,9.5,64992.0,3.3,104.6,20.57
4880,18047,8.6,62251.0,3.7,38.1,43.98
4881,18053,19.9,45138.0,3.9,82.3,15.17
4882,18057,4.2,101740.0,2.7,42.1,8.79
4883,18059,5.6,73831.0,3.0,61.9,20.96
4884,18067,12.3,55365.0,4.1,102.5,17.0
4885,18071,12.0,55518.0,2.8,59.8,34.01
4886,18081,7.7,69880.0,2.9,68.3,6.4
4887,18089,15.7,55280.0,4.9,66.8,18.79
4888,18091,15.7,52095.0,4.4,78.7,12.73
4889,18095,17.0,49522.0,3.9,87.1,12.34
4890,18097,17.2,48409.0,3.5,56.7,27.76
4891,18105,21.4,48883.0,3.6,55.4,11.57
4892,18109,10.6,66151.0,3.4,90.4,29.95
4893,18127,8.9,69298.0,3.8,77.0,14.15
4894,18141,13.5,54674.0,3.6,60.2,16.25
4895,18157,18.1,52269.0,3.2,51.9,18.13
4896,18163,15.1,50500.0,3.2,111.0,14.37
4897,18177,16.0,45130.0,3.6,81.8,54.6
4898,19113,9.4,64878.0,2.8,46.5,4.87
4899,19153,9.9,68479.0,2.5,58.5,9.44
4900,19163,12.4,59865.0,3.0,55.2,6.35
4901,20091,5.5,87087.0,2.9,54.1,6.02
4902,20155,12.3,49341.0,3.6,84.4,16.04
4903,20173,13.4,56381.0,3.8,84.8,5.84
4904,20177,13.9,53612.0,3.5,78.8,7.89
4905,21015,6.4,77696.0,3.4,73.2,31.93
4906,21019,18.3,48020.0,5.9,71.9,57.15
4907,21029,9.5,61022.0,4.1,59.0,25.9
4908,21037,13.1,60904.0,3.3,70.3,54.75
4909,21043,31.1,32906.0,9.2,58.0,40.73
4910,21049,16.0,50162.0,4.1,83.1,41.38
4911,21067,14.6,55358.0,3.3,47.6,33.05
4912,21071,34.2,33218.0,6.6,205.3,33.48
4913,21073,12.9,53134.0,3.7,74.1,27.55
4914,21081,13.9,53965.0,4.3,87.0,39.81
4915,21089,16.6,49457.0,6.6,61.6,31.19
4916,21111,15.4,55860.0,4.1,69.8,28.81
4917,21113,12.6,59443.0,3.6,68.6,29.67
4918,21117,10.4,64644.0,3.4,59.3,48.78
4919,21151,16.5,51897.0,3.9,67.7,42.22
4920,21173,15.3,46629.0,6.0,118.2,35.46
4921,21195,23.8,37124.0,5.9,180.7,20.55
4922,21199,19.5,41541.0,5.1,79.8,17.02
4923,21209,8.3,73500.0,3.3,63.1,23.2
4924,22005,10.8,77758.0,4.1,75.4,16.04
4925,22033,16.7,52945.0,4.3,72.6,7.03
4926,22051,15.6,50871.0,4.4,82.4,28.8
4927,22063,11.3,63088.0,4.1,82.3,11.46
4928,22071,23.8,38855.0,5.0,50.9,9.21
4929,22079,19.4,48116.0,5.3,117.1,14.55
4930,22103,11.8,67054.0,4.2,81.8,27.51
4931,22117,24.6,36850.0,5.7,112.3,57.96
4932,23001,12.3,49935.0,3.3,50.7,23.22
4933,23005,8.2,71586.0,2.7,39.5,20.44
4934,23011,11.2,52154.0,3.2,70.1,27.85
4935,23017,16.7,44243.0,4.0,53.9,20.83
4936,23019,14.7,47840.0,3.8,51.4,25.15
4937,23025,16.1,43755.0,4.8,48.8,19.77
4938,23029,18.3,39522.0,4.9,48.3,38.11
4939,23031,9.0,65984.0,3.0,46.9,26.18
4940,24003,7.0,97051.0,3.3,53.7,12.5
4941,24005,9.9,75836.0,4.0,53.2,11.35
4942,24009,5.4,106270.0,3.5,68.5,11.96
4943,24013,6.0,95956.0,3.2,55.5,10.09
4944,24015,8.3,72739.0,4.4,56.4,16.53
4945,24021,6.2,95196.0,3.5,56.3,9.0
4946,24025,7.0,87959.0,3.6,56.3,7.88
4947,24027,5.2,116719.0,3.0,28.4,3.4
4948,24031,6.9,107758.0,3.2,26.5,2.85
4949,24033,8.3,82445.0,4.1,30.0,4.07
4950,24043,11.1,62556.0,4.3,90.3,10.6
4951,24510,18.9,50501.0,5.7,41.9,24.73
4952,25001,8.0,69001.0,4.3,44.5,32.8
4953,25003,11.3,58375.0,4.0,46.6,30.87
4954,25005,10.8,66005.0,4.3,55.5,37.94
4955,25009,10.7,76373.0,3.4,35.0,33.9
4956,25011,10.6,58992.0,3.0,41.5,29.59
4957,25013,16.7,52682.0,4.6,50.2,43.15
4958,25015,11.1,74456.0,3.0,44.2,22.93
4959,25017,7.3,100374.0,2.7,25.4,19.69
4960,25021,6.5,100184.0,3.0,31.7,23.53
4961,25023,6.2,89678.0,3.5,40.2,28.95
4962,25025,17.5,68743.0,3.0,22.8,26.26
4963,25027,9.0,71767.0,3.5,38.7,33.22
4964,26021,15.3,51509.0,4.3,69.5,15.57
4965,26025,17.3,48413.0,4.2,81.2,34.95
4966,26045,9.3,66716.0,3.5,69.7,18.21
4967,26049,18.8,48370.0,4.9,85.2,43.75
4968,26065,18.1,52837.0,3.6,54.8,24.94
4969,26077,14.4,55881.0,3.4,54.5,14.72
4970,26081,11.3,61675.0,3.0,55.3,11.17
4971,26091,10.4,55762.0,4.1,67.2,21.37
4972,26093,5.0,84048.0,3.3,44.9,13.07
4973,26099,11.0,62191.0,4.0,73.1,29.84
4974,26115,10.0,62522.0,4.2,66.6,26.59
4975,26117,14.3,50396.0,4.2,89.8,18.76
4976,26121,15.7,49960.0,4.5,95.7,21.31
4977,26125,8.2,80319.0,3.3,54.7,5.48
4978,26139,6.8,70420.0,2.8,44.4,7.57
4979,26147,13.8,56557.0,4.7,79.5,25.1
4980,26155,10.8,54149.0,4.3,70.8,17.6
4981,26159,15.3,57363.0,4.8,78.2,14.58
4982,26161,15.0,72267.0,3.0,30.7,19.41
4983,26163,21.7,46440.0,5.2,64.9,38.6
4984,27003,5.6,82284.0,2.8,38.5,8.48
4985,27037,6.3,86403.0,2.5,36.9,4.47
4986,27053,10.3,76067.0,2.5,28.6,9.93
4987,27123,14.6,62937.0,2.7,31.2,4.36
4988,27137,14.7,53833.0,3.7,47.8,8.51
4989,28033,9.0,68126.0,3.8,77.1,13.74
4990,28047,20.0,45355.0,4.5,89.1,8.23
4991,28049,19.4,44776.0,4.6,49.7,4.64
4992,28121,9.6,66296.0,3.4,76.2,8.45
4993,29019,16.8,55136.0,2.3,36.7,13.33
4994,29021,15.6,52506.0,3.0,83.3,11.29
4995,29047,7.0,68943.0,2.9,68.9,7.31
4996,29071,9.2,58738.0,3.1,74.6,29.9
4997,29077,15.5,44799.0,2.6,85.0,16.1
4998,29095,13.0,55864.0,3.7,60.3,9.14
4999,29099,8.7,65150.0,3.1,64.7,45.02
5000,29113,10.6,62238.0,3.3,56.1,27.74
5001,29169,15.2,52532.0,3.6,27.5,19.23
5002,29183,5.7,82048.0,2.5,59.7,26.3
5003,29189,10.5,66992.0,3.0,55.3,31.7
5004,29219,10.5,62056.0,2.8,50.6,31.69
5005,29510,22.8,43263.0,3.8,42.5,69.67
5006,30063,12.7,56207.0,3.3,57.5,9.26
5007,30111,10.9,59975.0,3.3,65.2,7.49
5008,31055,11.6,64580.0,3.1,49.6,4.76
5009,31109,12.4,58618.0,2.5,50.3,3.15
5010,31153,5.7,79358.0,2.7,40.0,5.96
5011,32003,14.0,57155.0,4.8,53.2,11.74
5012,32019,10.5,59732.0,5.4,63.9,23.29
5013,32031,10.4,63636.0,3.6,56.9,11.38
5014,33001,6.9,64777.0,2.5,49.6,40.97
5015,33005,10.2,60251.0,2.5,45.2,39.22
5016,33009,9.0,65163.0,2.1,48.2,12.25
5017,33011,7.4,78714.0,2.6,38.7,35.4
5018,33013,7.0,74351.0,2.2,52.1,29.78
5019,33015,5.3,93645.0,2.8,47.3,26.52
5020,33017,9.7,69919.0,2.3,55.2,33.05
5021,34001,12.8,60826.0,5.9,54.3,49.35
5022,34003,6.8,100181.0,3.4,32.0,13.13
5023,34005,6.2,84470.0,3.8,51.1,35.7
5024,34007,12.9,67135.0,4.6,61.5,50.49
5025,34009,10.3,62175.0,8.4,64.7,49.7
5026,34011,15.2,51790.0,6.5,68.7,63.59
5027,34013,14.9,62875.0,5.2,29.3,30.63
5028,34015,7.6,81315.0,4.2,58.3,50.1
5029,34017,14.3,73337.0,3.9,28.0,19.82
